id,title,titleKana,creators,publisher,demographic,status,firstPublishedYear,genres,factorScope,onboardingEligible,recommendationEligible,libraryOnly,metadataConfidence,groupingConfidence,sourceAgreement,annotationReviewMethod,annotationReviewedAt,annotationReviewReference,evidenceId
work-1b7812afe1c1ec2f6d03,マグロちゃんは食べられたい！,,はも,芳文社,seinen,unknown,2022,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1b7812afe1c1ec2f6d03
work-1b7c4ed54d7761cd242b,おかめ日和,,入江喜和,講談社,unknown,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1b7c4ed54d7761cd242b
work-1b94cd8bacb92576eb36,イロドリミドリ,,羽柴麻央,集英社,shojo,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1b94cd8bacb92576eb36
work-1b9fc6e13c87db1a08c4,高橋さんが聞いている。,,北欧ゆう,スクウェア・エニックス,seinen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1b9fc6e13c87db1a08c4
work-1bce95b6c02673e59bcf,新黒沢 最強伝説,,福本伸行,小学館,seinen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1bce95b6c02673e59bcf
work-1bdd89da60157e62d8ae,ハンザスカイ,,佐渡川準,秋田書店,unknown,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1bdd89da60157e62d8ae
work-1c08e020ca3edbdb268c,怪しいおまわりさん,,無機質,集英社,seinen,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1c08e020ca3edbdb268c
work-1c11c52424ffad601818,竜女戦記,,都留 泰作,平凡社,unknown,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1c11c52424ffad601818
work-1c3e79210ad2ec6fe4ff,モブ子の恋,,田村茜,ノース・スターズ・ピクチャーズ,seinen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1c3e79210ad2ec6fe4ff
work-1c65e693efaeeca02c67,All You Need Is Kill,,小畑健;桜坂洋,集英社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1c65e693efaeeca02c67
work-1c78f22da99c77aca86d,プリマックス,,蒼木雅彦;柴田ヨクサル,集英社,seinen,unknown,2015,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1c78f22da99c77aca86d
work-1ccf4922ae88d4a273af,虎鶫 とらつぐみ －TSUGUMI PROJECT－,,ippatu,講談社,seinen,unknown,2021,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1ccf4922ae88d4a273af
work-1cdc6c5cca7c33fafe51,青空にとおく酒浸り,,安永航一郎,徳間書店,unknown,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1cdc6c5cca7c33fafe51
work-1ce4c2c1010c1442593d,図書館の主,,篠原ウミハル,芳文社,unknown,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1ce4c2c1010c1442593d
work-1cecf966898e6d18439d,雨天決行,,重本ハジメ,秋田書店,shonen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1cecf966898e6d18439d
work-1d191998612dec7bb5ba,チノミ,,吉永龍太,講談社,seinen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1d191998612dec7bb5ba
work-1d5a3158e78e639f1973,カレチ,,池田邦彦,講談社,seinen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1d5a3158e78e639f1973
work-1d65bce561a9770057a6,なにかもちがってますか,,鬼頭 莫宏,講談社,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1d65bce561a9770057a6
work-1d7ca9dc1b4e67d8a6bc,三文未来の家庭訪問,,庄司創,講談社,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1d7ca9dc1b4e67d8a6bc
work-1e247ae03a8ffdd85abf,2DK、Gペン、目覚まし時計。,,大沢やよい,一迅社,unknown,unknown,2015,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1e247ae03a8ffdd85abf
work-1e508cb5384fdea51776,百器徒然袋 鳴釜 薔薇十字探偵の憂鬱,,京極 夏彦;志水 アキ,KADOKAWA,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1e508cb5384fdea51776
work-1e9c4852863a22bba058,GREEN WORLDZ,,大沢祐輔,講談社,shonen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1e9c4852863a22bba058
work-1ea5908e746ba04ba71b,水木しげるの遠野物語,,水木 しげる;柳田國男,小学館,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1ea5908e746ba04ba71b
work-1ec3d48e64b228bb8a92,娚の一生,,西 炯子,小学館,unknown,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1ec3d48e64b228bb8a92
work-1eea4768a5da9d66bba0,シバつき物件,,大森 えす,集英社,shonen,unknown,2024,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1eea4768a5da9d66bba0
work-1ef69d214afe688be73e,赫のグリモア,,A-10,講談社,shonen,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1ef69d214afe688be73e
work-1efafafe54ce39bcb83e,総天然色乙女組,,みなづき忍,KADOKAWA,unknown,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1efafafe54ce39bcb83e
work-1f2ba6ab6be1c8af18ad,ウランバナ,,勝田文,集英社,shojo,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1f2ba6ab6be1c8af18ad
work-1f853c16f6cebca63ffc,学園ベビーシッターズ,,時計野はり,白泉社,shojo,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1f853c16f6cebca63ffc
work-1f9cbf84ad0fd7f3897e,きょうのスー,,マツダユカ,双葉社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1f9cbf84ad0fd7f3897e
work-1fa5f2e567aa75de030a,バンビ〜ノ！ SECONDO,,せきやてつじ,小学館,seinen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1fa5f2e567aa75de030a
work-1fc2f51ba7317524f8ab,水玉ハニーボーイ,,池ジュン子,白泉社,shojo,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1fc2f51ba7317524f8ab
work-1fd6cc14c3fd93aa26c0,スローループ,,うちのまいこ,芳文社,seinen,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-1fd6cc14c3fd93aa26c0
work-200fa8832525f3437678,ラジ娘のひみつ,,小坂俊史,竹書房,seinen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-200fa8832525f3437678
work-202aaafe7b597ec4e0dd,リクドウ,,松原利光,集英社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-202aaafe7b597ec4e0dd
work-203805efecbbb35375c7,蔵人,,尾瀬 あきら,小学館,seinen,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-203805efecbbb35375c7
work-209ff48c0b011c1f2ce1,異法人,,山本松季,講談社,seinen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-209ff48c0b011c1f2ce1
work-20a897f43b8dc9ecab2a,高校生家族,,仲間 りょう,集英社,shonen,unknown,2021,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-20a897f43b8dc9ecab2a
work-20cc795ddb729a1e2b53,五色の舟,,近藤 ようこ;津原 泰水,KADOKAWA,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-20cc795ddb729a1e2b53
work-213e1ded93227144f197,春風のスネグラチカ,,沙村広明,太田出版,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-213e1ded93227144f197
work-2141b420eca4795b6772,デビルズライン,,花田 陵,講談社,seinen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2141b420eca4795b6772
work-215b6936b93e452bb61e,ミュジコフィリア,,さそうあきら,双葉社,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-215b6936b93e452bb61e
work-21e8dd86e844f3e1b82d,ジャヒー様はくじけない！,,昆布わかめ,スクウェア・エニックス,seinen,unknown,2018,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-21e8dd86e844f3e1b82d
work-21ef61123c16dfe94c5e,モリのアサガオ,,郷田マモラ,双葉社,seinen,unknown,2004,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-21ef61123c16dfe94c5e
work-220bc5323243498f36eb,らいか・デイズ,,むんこ,芳文社,seinen,unknown,2005,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-220bc5323243498f36eb
work-22265a6ee16f051d542e,ニセコイ,,古味直志,集英社,shonen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-22265a6ee16f051d542e
work-224f24e5f46be902b73b,壬生義士伝,,浅田次郎;ながやす巧,角川書店,unknown,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-224f24e5f46be902b73b
work-22742bf90f4b1ec39114,声がだせない少女は「彼女が優しすぎる」と思っている,,矢村いち,秋田書店,shonen,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-22742bf90f4b1ec39114
work-227d0d4cca68de57b124,第七女子会彷徨,,つばな,徳間書店,unknown,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-227d0d4cca68de57b124
work-22863722e753645cf08e,さよならソルシエ,,穂積,小学館,unknown,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-22863722e753645cf08e
work-22997668db5d66d5034c,古代戦士ハニワット,,武富健治,双葉社,seinen,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-22997668db5d66d5034c
work-22baa3338ea7eb109eb0,観音寺睡蓮の苦悩,,カエルDX,芳文社,seinen,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-22baa3338ea7eb109eb0
work-23077ad33a2066bef5a6,Sunny,,松本大洋,小学館,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-23077ad33a2066bef5a6
work-230c01be9d63e7621b25,あの人の胃には僕が足りない,,チョモラン,講談社,seinen,unknown,2018,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-230c01be9d63e7621b25
work-2356050c72240569e1c5,すみれファンファーレ,,松島 直子,小学館,seinen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2356050c72240569e1c5
work-238c04ae3a3a61451078,リューシカ・リューシカ,,安倍吉俊,スクウェア・エニックス,shonen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-238c04ae3a3a61451078
work-23950c7ba1f06f7c7d79,デキる猫は今日も憂鬱,,山田 ヒツジ,講談社,unknown,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-23950c7ba1f06f7c7d79
work-239ae23df7c9bf5bcb8d,背伸びして情熱,,仙石寛子,芳文社,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-239ae23df7c9bf5bcb8d
work-23a842306a70ec170a97,河畔の街のセリーヌ,,日之下あかめ,マッグガーデン,seinen,unknown,2022,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-23a842306a70ec170a97
work-23c38bf18af4e16b42be,神クズ☆アイドル,,いそふらぼん肘樹,一迅社,shojo,unknown,2018,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-23c38bf18af4e16b42be
work-23fd39ffc819ea11b8a7,予告犯,,筒井哲也,集英社,seinen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-23fd39ffc819ea11b8a7
work-2406b2ca910adb6c1d73,可愛そうにね、元気くん,,古宮 海,集英社,seinen,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2406b2ca910adb6c1d73
work-24bb011dccc8c1dd20ce,あまんちゅ！,,天野こずえ,マッグガーデン,seinen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-24bb011dccc8c1dd20ce
work-24de0c652b25b9f56125,ふおんコネクト！,,ざら,芳文社,seinen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-24de0c652b25b9f56125
work-24e49de317a49e2761f1,魔王様ちょっとそれとって!!,,春野 友矢,集英社,seinen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-24e49de317a49e2761f1
work-253f5626d3ce094fb544,おさななななじみ,,雪森 寧々,集英社,seinen,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-253f5626d3ce094fb544
work-256eeb839e052e0b24c4,生徒会にも穴はある！,,むちまろ,講談社,unknown,unknown,2022,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-256eeb839e052e0b24c4
work-2582309550646b0b4f82,７人のシェイクスピア,,ハロルド作石,小学館,seinen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2582309550646b0b4f82
work-25c44bf9036baf7168e3,ベアゲルター,,沙村 広明,講談社,seinen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-25c44bf9036baf7168e3
work-25f4d6c9c2735279f479,界変の魔法使い,,田辺 イエロウ,小学館,shonen,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-25f4d6c9c2735279f479
work-2622d7788c42f875f7eb,夜、海へ還るバス,,森下裕美,双葉社,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2622d7788c42f875f7eb
work-268121469703c73b00d7,王国の子,,びっけ,講談社,unknown,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-268121469703c73b00d7
work-26e7c545d71636545e18,ギャングース,,肥谷 圭介;鈴木 大介,講談社,seinen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-26e7c545d71636545e18
work-28102756d9fe31e97bf9,小春と湊 わたしのパートナーは女の子,,ひあるろん;達磨,一迅社,shojo,unknown,2023,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-28102756d9fe31e97bf9
work-28663a81f12fb90640d8,ヤマノススメ,,しろ,アース・スターエンターテイメント,unknown,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-28663a81f12fb90640d8
work-288350bffa05c3bc10da,かくしごと,,久米田 康治,講談社,unknown,unknown,2016,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-288350bffa05c3bc10da
work-2886a7f0a3e225ea8c9d,今朝も揺られてます,,増田英二,秋田書店,shonen,unknown,2024,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2886a7f0a3e225ea8c9d
work-28defed571261aa35b6d,クズの本懐,,横槍メンゴ,スクウェア・エニックス,shonen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-28defed571261aa35b6d
work-28ef0b4d0776d2168158,こじらせ百鬼ドマイナー,,南郷 晃太,集英社,shonen,unknown,2018,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-28ef0b4d0776d2168158
work-28ffbc90daf057b04687,僕の妻は感情がない,,杉浦 次郎,KADOKAWA,unknown,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-28ffbc90daf057b04687
work-2922260bc2a45296514e,ワンダンス,,珈琲,講談社,seinen,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2922260bc2a45296514e
work-296978e57b2f8f5810b3,以下略,,平野耕太,SBクリエイティブ,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-296978e57b2f8f5810b3
work-29806fe5f9633b940747,暗殺教室,,松井優征,集英社,shonen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-29806fe5f9633b940747
work-2992c74ee206f4464282,まじめな会社員,,冬野 梅子,講談社,seinen,unknown,2021,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2992c74ee206f4464282
work-29d4300ad9d3358fb67a,外天楼,,石黒 正数,講談社,unknown,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-29d4300ad9d3358fb67a
work-2a73da617f89ddbe502d,＋チック姉さん,,栗井茶,スクウェア・エニックス,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2a73da617f89ddbe502d
work-2aa625102f57ef93a165,あるいとう,,ななじ眺,集英社,shojo,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2aa625102f57ef93a165
work-2ae7ce31d011e7b3a810,クレープを二度食えば,,とりみき,徳間書店,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2ae7ce31d011e7b3a810
work-2af687c49ad9b5758f0f,勇気あるものより散れ,,相田 裕,白泉社,seinen,unknown,2021,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2af687c49ad9b5758f0f
work-2b3823cbc20430e066f6,おやすみプンプン,,浅野 いにお,小学館,seinen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2b3823cbc20430e066f6
work-2b94b6742ee16e29f5d3,ハルロック,,西餅,講談社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2b94b6742ee16e29f5d3
work-2be107f48f7bea02034e,ゆるめいつ,,saxyun,竹書房,seinen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2be107f48f7bea02034e
work-2be5ce3ac89139bd4cdb,カグラバチ,,外薗 健,集英社,shonen,unknown,2024,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2be5ce3ac89139bd4cdb
work-2c46bb51f0e0acb08032,殺し愛,,Fe,KADOKAWA,unknown,unknown,2016,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2c46bb51f0e0acb08032
work-2c4fe00df5255fc082f9,ヒーローカンパニー,,島本和彦,ヒーローズ,unknown,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2c4fe00df5255fc082f9
work-2ca9296a0a38d5df250a,やがて君になる,,仲谷 鳰,KADOKAWA,seinen,unknown,2015,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2ca9296a0a38d5df250a
work-2ce2dc417dca4bc939fa,イノセントデビル,,中村基;宗一郎,スクウェア・エニックス,seinen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2ce2dc417dca4bc939fa
work-2d1408ff9b83acc27724,極道めし,,土山しげる,双葉社,seinen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2d1408ff9b83acc27724
work-2d87d6ab4eb3b879e39e,ぐらんぶる,,吉岡 公威;井上 堅二,講談社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2d87d6ab4eb3b879e39e
work-2d99fb3c7efc4377b312,将来的に死んでくれ,,長門 知大,講談社,shonen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2d99fb3c7efc4377b312
work-2dbe24f60dff41c46619,ゆうやみ特攻隊,,押切 蓮介,講談社,seinen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-2dbe24f60dff41c46619
