candidateId,canonicalTitleJa,titleKana,creatorsJa,firstPublishedYear,originCountry,format,publicationStatus,notes
candidate-5b7cf2105a4bc6f6b46c,クジラの子らは砂上に歌う,,梅田阿比,2013,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5b7cf2105a4bc6f6b46c; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5b9a3ec60ac5fc90f444,魔法使いの嫁,,ヤマザキコレ,2013,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5b9a3ec60ac5fc90f444; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5baea1ce0e7e74df34b9,刻刻,,堀尾 省太,2009,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5baea1ce0e7e74df34b9; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5bb381c9a795df5c1413,うちの師匠はしっぽがない,,TNSK,2019,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5bb381c9a795df5c1413; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5bdc75180460ced2580e,境界のメロディ,,宮田 俊哉;杉基 イクラ;LAM,2025,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5bdc75180460ced2580e; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5c087d77d180e30fe3dd,恋せよまやかし天使ども,,卯月 ココ,2023,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5c087d77d180e30fe3dd; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5c6791284752dea2d661,吐息と稲妻,,谷川史子,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5c6791284752dea2d661; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5ca6f1a04878978f9e5c,街角花だより,,こうの史代,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5ca6f1a04878978f9e5c; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5cafd57db6b870a71a05,機動警察パトレイバー,,ゆうきまさみ,1988,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5cafd57db6b870a71a05; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5ce35f71e0a90cb8fd95,焼きたて!!ジャぱん,,橋口たかし,2002,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5ce35f71e0a90cb8fd95; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5cf2537c41f9ca296ae4,南国トムソーヤ,,うめ,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5cf2537c41f9ca296ae4; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5d1d25fba80d0044182d,メンヘラちゃん,,琴葉とこ,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5d1d25fba80d0044182d; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5d28fafc5980b72c39b6,からん,,木村紺,2008,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5d28fafc5980b72c39b6; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5d482661243e553d2716,漫画生物学,,手塚治虫,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5d482661243e553d2716; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5d60aac40d8bd36bb83f,素敵な彼氏,,河原 和音,2016,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5d60aac40d8bd36bb83f; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5dd63a5243d0adbf8a60,どくだみの花咲くころ,,城戸 志保,2024,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5dd63a5243d0adbf8a60; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5de9dc2933f8395ad898,ＣＡＰＴＡＩＮアリス,,高田裕三,2009,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5de9dc2933f8395ad898; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5e20323e014d6d390aaf,あさひなぐ,,こざき 亜衣,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5e20323e014d6d390aaf; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5e30ab3c7e3fb43e51f2,女王の花,,和泉かねよし,2008,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5e30ab3c7e3fb43e51f2; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5e604312a028cd1cd45c,大正ガールズエクスプレス,,日下直子,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5e604312a028cd1cd45c; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5e7eef6cc23d9738e034,ゴールデンゴールド,,堀尾 省太,2015,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5e7eef6cc23d9738e034; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5e8f5ad0820e97153fd9,スプライト,,石川 優吾,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5e8f5ad0820e97153fd9; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5eafe74dcfdc64fbe5f0,怪獣を解剖する,,サイトウ マド,2025,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5eafe74dcfdc64fbe5f0; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5eb4b8f96b08d6d91e3e,囚人リク,,瀬口忍,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5eb4b8f96b08d6d91e3e; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5eb522c5a4b4f5cb052f,久保さんは僕を許さない,,雪森 寧々,2020,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5eb522c5a4b4f5cb052f; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5ebbc9bede841d2faf7b,高台家の人々,,森本梢子,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5ebbc9bede841d2faf7b; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5efc931bb6240d9dc0ad,名探偵マーニー,,木々津克久,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5efc931bb6240d9dc0ad; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5f23120a034be3aebbe7,孤食ロボット,,岩岡ヒサエ,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5f23120a034be3aebbe7; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5f23f28d04aaeed489cc,ラジエーションハウス,,モリ タイシ;横幕 智裕,2016,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5f23f28d04aaeed489cc; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5f4e7613821fb55ebb37,ワイルドライフ,,藤崎聖人,2003,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5f4e7613821fb55ebb37; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5f888deab71daaa322dc,美しいこと,,橋本みつる,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5f888deab71daaa322dc; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5fbe9161a398e544a4dc,たそがれたかこ,,入江 喜和,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5fbe9161a398e544a4dc; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-5fc6b29f8e4455352ccf,上野さんは不器用,,tugeneko,2016,unknown,unknown,unknown,Library-only candidate; opaque workId=work-5fc6b29f8e4455352ccf; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-6051ddc30fbd59c21ed3,パパがも一度恋をした,,阿部 潤,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-6051ddc30fbd59c21ed3; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-6083dc87d385741c9e90,ドラゴン、家を買う。,,多貫カヲ;絢薔子,2017,unknown,unknown,unknown,Library-only candidate; opaque workId=work-6083dc87d385741c9e90; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-60f1c8ea2e940287be9d,薄命少女,,あらい・まりこ,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-60f1c8ea2e940287be9d; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-612b36fefaba0783ebc9,デストロイアンドレボリューション,,森恒二,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-612b36fefaba0783ebc9; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-61a5fe43e48685c3fcf5,健康で文化的な最低限度の生活,,柏木 ハルコ,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-61a5fe43e48685c3fcf5; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-61f2b70ee9f8217b3604,銀の匙 Silver Spoon,,荒川 弘,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-61f2b70ee9f8217b3604; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-621170c75f41c495f8c0,昭和元禄落語心中,,雲田はるこ,2010,unknown,unknown,completed,Matched existing Gold work showa-genroku-rakugo-shinju by normalized title/alias + creator overlap.
candidate-6211b89f08ade71fa522,ふしぎの国のバード,フシギノクニノバード,佐々大河,2015,unknown,unknown,ongoing,Matched existing Gold work isabella-bird-in-wonderland by normalized title/alias + creator overlap.
candidate-622381212123640cb5de,愛を喰らえ!!,,ルネッサンス吉田,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-622381212123640cb5de; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-62289f61b425590d3f4e,殺風ガール,,真田 順子,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-62289f61b425590d3f4e; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
