sourceItemId,sourceId,sourceRowNumber,rawPublicationClass,rawTitle,rawCreator,rawMainGenre,rawSubgenre,rawRating,rawNotes,rawUpdatedAt
bunka-media-arts-festival-manga-22-033,bunka-media-arts-festival-manga-22,33,jury,マッドジャーマンズ―ドイツ移民物語,ビルギット・ヴァイエ/訳:山口 侑紀 ［ドイツ/日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/madgermanes/index.html,2019
bunka-media-arts-festival-manga-22-034,bunka-media-arts-festival-manga-22,34,jury,むかしこっぷり,おくやまゆか ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/mukashikoppuri/index.html,2019
bunka-media-arts-festival-manga-22-035,bunka-media-arts-festival-manga-22,35,jury,レオノーラの猛獣刑,モクタン・アンジェロ/共同原作:梅原 セイ ［ブラジル/日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/leonoras-damnation-to-the-beasts/index.html,2019
bunka-media-arts-festival-manga-22-036,bunka-media-arts-festival-manga-22,36,jury,ワカダンナ,塩川 桐子 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/wakadanna/index.html,2019
bunka-media-arts-festival-manga-22-037,bunka-media-arts-festival-manga-22,37,jury,BIBLIOMANIA,マッチロ/おおばる ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/bibliomania/index.html,2019
bunka-media-arts-festival-manga-22-038,bunka-media-arts-festival-manga-22,38,jury,F の密命,秋月 カイネ ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/the-top-secret-mission-of-f/index.html,2019
bunka-media-arts-festival-manga-22-039,bunka-media-arts-festival-manga-22,39,jury,二匹目の金魚,panpanya ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/thesecondgoldfish/index.html,2019
bunka-media-arts-festival-manga-21-001,bunka-media-arts-festival-manga-21,1,award,ねぇ、ママ,池辺 葵［日本］,,,大賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/nee-mama/index.html,2018
bunka-media-arts-festival-manga-21-002,bunka-media-arts-festival-manga-21,2,award,銃座のウルナ,伊図 透［日本］,,,優秀賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/ulna-at-the-emplacement/index.html,2018
bunka-media-arts-festival-manga-21-003,bunka-media-arts-festival-manga-21,3,award,ニュクスの角灯,高浜 寛［日本］,,,優秀賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/nyxs-lantern/index.html,2018
bunka-media-arts-festival-manga-21-004,bunka-media-arts-festival-manga-21,4,award,夜の眼は千でございます,上野 顕太郎［日本］,,,優秀賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/yorunome-wa-sendegozaimasu-the-night-has-a-thousand-eyes/index.html,2018
bunka-media-arts-festival-manga-21-005,bunka-media-arts-festival-manga-21,5,award,AIの遺電子,山田 胡瓜［日本］,,,優秀賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/ai-no-idenshi/index.html,2018
bunka-media-arts-festival-manga-21-006,bunka-media-arts-festival-manga-21,6,award,バクちゃん,増村 十七［日本］,,,新人賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/baku-chan-2/index.html,2018
bunka-media-arts-festival-manga-21-007,bunka-media-arts-festival-manga-21,7,award,BEASTARS,板垣 巴留［日本］,,,新人賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/beastars-2/index.html,2018
bunka-media-arts-festival-manga-21-008,bunka-media-arts-festival-manga-21,8,award,甘木唯子のツノと愛,久野 遥子［日本］,,,新人賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/amagi-yuiko-no-tsuno-to-ai/index.html,2018
bunka-media-arts-festival-manga-21-009,bunka-media-arts-festival-manga-21,9,jury,青野くんに触りたいから死にたい,椎名うみ ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/i-want-to-die-because-i-want-to-touch-aono/index.html,2018
bunka-media-arts-festival-manga-21-010,bunka-media-arts-festival-manga-21,10,jury,イーフィの植物図鑑,奈々巻 かなこ ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/hi-s-pictorial-guide-to-plants/index.html,2018
bunka-media-arts-festival-manga-21-011,bunka-media-arts-festival-manga-21,11,jury,イサック,真刈 信二 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/issak/index.html,2018
bunka-media-arts-festival-manga-21-012,bunka-media-arts-festival-manga-21,12,jury,あしあと探偵,園田 ゆり ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/ashiato-tantei/index.html,2018
bunka-media-arts-festival-manga-21-013,bunka-media-arts-festival-manga-21,13,jury,売野機子のハート・ビート,売野 機子 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/urino-kikos-heart-beat/index.html,2018
bunka-media-arts-festival-manga-21-014,bunka-media-arts-festival-manga-21,14,jury,大江戸国芳よしづくし,崗田屋 愉一 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/ooedo-kuniyoshi-yoshidukushi/index.html,2018
bunka-media-arts-festival-manga-21-015,bunka-media-arts-festival-manga-21,15,jury,イノサン Rouge ルージュ,坂本 眞一 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/innocent-rouge-3/index.html,2018
bunka-media-arts-festival-manga-21-016,bunka-media-arts-festival-manga-21,16,jury,狂気の山脈にてラヴクラフト傑作集,田辺 剛 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/h-p-lovecrafts-at-the-mountains-of-madness/index.html,2018
bunka-media-arts-festival-manga-21-017,bunka-media-arts-festival-manga-21,17,jury,うたかたダイアログ,稲井 カオル ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/dialog-of-utakata/index.html,2018
bunka-media-arts-festival-manga-21-018,bunka-media-arts-festival-manga-21,18,jury,雑草たちよ 大志を抱け,池辺葵 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/zassoutachi-yo-taishi-wo-idake/index.html,2018
bunka-media-arts-festival-manga-21-019,bunka-media-arts-festival-manga-21,19,jury,荷風になりたい~不良老人指南~,倉科 遼/ケン 月影 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/i-want-to-be-kafu-the-way-to-be-a-cool-old-man-like-him/index.html,2018
bunka-media-arts-festival-manga-21-020,bunka-media-arts-festival-manga-21,20,jury,最高の夏休み,Jordi LAFEVRE / Zidrou ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/les-beaux-etes/index.html,2018
bunka-media-arts-festival-manga-21-021,bunka-media-arts-festival-manga-21,21,jury,女流飛行士マリア・マンテ ガッツァの冒険,滝沢 聖峰 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/joryuhikousi-maria-mantegattua-no-bouken/index.html,2018
bunka-media-arts-festival-manga-21-022,bunka-media-arts-festival-manga-21,22,jury,寝台鳩舎,鳩山 郁子 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/shindai-kyusya/index.html,2018
bunka-media-arts-festival-manga-21-023,bunka-media-arts-festival-manga-21,23,jury,ストレンジ,つゆき ゆるこ ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/strange/index.html,2018
bunka-media-arts-festival-manga-21-024,bunka-media-arts-festival-manga-21,24,jury,セブンティウイザン,タイム 涼介 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/seventy-uizan/index.html,2018
bunka-media-arts-festival-manga-21-025,bunka-media-arts-festival-manga-21,25,jury,スペースノンフィクション,沼原 望 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/space-non-fiction/index.html,2018
bunka-media-arts-festival-manga-21-026,bunka-media-arts-festival-manga-21,26,jury,高倉くんには難しい,一條 マサヒデ/サブリック ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/perfect-clumsy-boy-takakura-kun/index.html,2018
bunka-media-arts-festival-manga-21-027,bunka-media-arts-festival-manga-21,27,jury,電話・睡眠・音楽,川勝 徳重 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/denwa-suimin-ongaku/index.html,2018
bunka-media-arts-festival-manga-21-028,bunka-media-arts-festival-manga-21,28,jury,ハード・コア 平成地獄ブラザーズ,狩撫 麻礼/いましろ たかし ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/hard-core-heisei-hells-bros/index.html,2018
bunka-media-arts-festival-manga-21-029,bunka-media-arts-festival-manga-21,29,jury,久生十蘭漫画集 予言・姦,河井 克夫 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/manga-versions-of-hisao-jurans-fiction-yogen-kashimashi/index.html,2018
bunka-media-arts-festival-manga-21-030,bunka-media-arts-festival-manga-21,30,jury,フイチン再見!,村上 もとか ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/fuichin-zai-jian/index.html,2018
bunka-media-arts-festival-manga-21-031,bunka-media-arts-festival-manga-21,31,jury,舟を編む,雲田 はるこ/原作:三浦 しをん ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/the-great-passage/index.html,2018
bunka-media-arts-festival-manga-21-032,bunka-media-arts-festival-manga-21,32,jury,フルーツ宅配便,鈴木 良雄 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/fruits-delivery-service/index.html,2018
bunka-media-arts-festival-manga-21-033,bunka-media-arts-festival-manga-21,33,jury,ペリリュー ─楽園のゲルニカ─,武田 一義 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/peleliu-guernica-of-paradise/index.html,2018
bunka-media-arts-festival-manga-21-034,bunka-media-arts-festival-manga-21,34,jury,プ~ねこ,北道 正幸 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/poo-neko/index.html,2018
bunka-media-arts-festival-manga-21-035,bunka-media-arts-festival-manga-21,35,jury,ムシヌユン,都留 泰作 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/mushinuyun/index.html,2018
bunka-media-arts-festival-manga-21-036,bunka-media-arts-festival-manga-21,36,jury,報いは報い、罰は罰,森泉 岳土 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/mukui-wa-mukui-batsu-wa-batsu/index.html,2018
bunka-media-arts-festival-manga-21-037,bunka-media-arts-festival-manga-21,37,jury,約束のネバーランド,白井 カイウ/出水 ぽすか ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/the-promised-neverland/index.html,2018
bunka-media-arts-festival-manga-21-038,bunka-media-arts-festival-manga-21,38,jury,モディリアーニにお願い,相澤 いくえ ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/ask-for-modigliani/index.html,2018
bunka-media-arts-festival-manga-21-039,bunka-media-arts-festival-manga-21,39,jury,陽だまりの家,くりた 陸 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/hidamari-no-ie/index.html,2018
bunka-media-arts-festival-manga-21-040,bunka-media-arts-festival-manga-21,40,jury,良い祖母と孫の話,加藤 片 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/yoi-sobo-to-mago-no-hanashi/index.html,2018
bunka-media-arts-festival-manga-21-041,bunka-media-arts-festival-manga-21,41,jury,BLACK-BOX,高橋 ツトム ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/black-box/index.html,2018
bunka-media-arts-festival-manga-21-042,bunka-media-arts-festival-manga-21,42,jury,HAND CLAP STORY,宇曽川 正和 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/hand-clap-story/index.html,2018
bunka-media-arts-festival-manga-21-043,bunka-media-arts-festival-manga-21,43,jury,Dr.STONE,稲垣 理一郎 / Boichi ［日本 / 韓国］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/dr-stone/index.html,2018
bunka-media-arts-festival-manga-21-044,bunka-media-arts-festival-manga-21,44,jury,In the future we are dead,Eva MÜLLER ［ドイツ］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/in-the-future-we-are-dead/index.html,2018
bunka-media-arts-festival-manga-21-045,bunka-media-arts-festival-manga-21,45,jury,13月のゆうれい,高野 雀 ［日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/13%e6%9c%88%e3%81%ae%e3%82%86%e3%81%86%e3%82%8c%e3%81%84/index.html,2018
bunka-media-arts-festival-manga-21-046,bunka-media-arts-festival-manga-21,46,jury,MATSUMOTO,LF Bollée / Philippe Nicloux / Translation: HARA Masato ［フランス/日本］,,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/matsumoto/index.html,2018
bunka-media-arts-festival-manga-20-001,bunka-media-arts-festival-manga-20,1,award,BLUE GIANT,石塚 真一［日本］,,,大賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/blue-giant/index.html,2017
bunka-media-arts-festival-manga-20-002,bunka-media-arts-festival-manga-20,2,award,未生 ミセン,ユン・テホ／訳：古川 綾子／金 承福［韓国／日本］,,,優秀賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/incomplete-life/index.html,2017
bunka-media-arts-festival-manga-20-003,bunka-media-arts-festival-manga-20,3,award,総務部総務課山口六平太,高井 研一郎／原作：林 律雄［日本］,,,優秀賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/soumubu-soumuka-yamaguchi-roppeita/index.html,2017
bunka-media-arts-festival-manga-20-004,bunka-media-arts-festival-manga-20,4,award,Sunny,松本 大洋［日本］,,,優秀賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/sunny/index.html,2017
bunka-media-arts-festival-manga-20-005,bunka-media-arts-festival-manga-20,5,award,有害都市,筒井 哲也［日本］,,,優秀賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/yugai-toshi/index.html,2017
bunka-media-arts-festival-manga-20-006,bunka-media-arts-festival-manga-20,6,award,応天の門,灰原 薬［日本］,,,新人賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/oten-no-mon/index.html,2017
bunka-media-arts-festival-manga-20-007,bunka-media-arts-festival-manga-20,7,award,月に吠えらんねえ,清家 雪子［日本］,,,新人賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/tsuki-ni-hoe-rannee/index.html,2017
bunka-media-arts-festival-manga-20-008,bunka-media-arts-festival-manga-20,8,award,ヤスミーン,畑 優以［日本］,,,新人賞,https://www.bunka.go.jp/j-mediaarts-festival/award/single/jasmin/index.html,2017
bunka-media-arts-festival-manga-20-009,bunka-media-arts-festival-manga-20,9,jury,PHALLAINA,Marietta REN [ フランス ],,,審査委員会推薦作品,https://www.bunka.go.jp/j-mediaarts-festival/award/single/phallaina/index.html,2017
