mappingId,sourceItemId,candidateId,workId,mappingType,canonicalTitleJa,confidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,notes
mapping-9c9c3d5184d90f240a30,shogakukan-manga-award-28-005,candidate-9b486df34cdf8853a038,work-9b486df34cdf8853a038,included,釣りバカ日誌,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1982,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/994893/; normalizedTitle=釣りばか日誌; matchedRakutenAuthor=やまさき 十三/北見 けんいち; isbn=9784091802811.
mapping-42b34600ce8715f217c4,shogakukan-manga-award-29-001,candidate-b6b8409e88b672767bf5,work-b6b8409e88b672767bf5,included,パンク・ポンク,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1983,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/365836/; normalizedTitle=ぱんく ぽんく; matchedRakutenAuthor=たちいりハルコ; isbn=9784091405814.
mapping-10116e3812f80d2d51e0,shogakukan-manga-award-29-002,candidate-207bb1ca28b7472fbe1d,work-207bb1ca28b7472fbe1d,included,六三四の剣,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1983,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/376378/; normalizedTitle=六三四の剣; matchedRakutenAuthor=村上もとか; isbn=9784091206312.
mapping-e901bc610ea1217de84c,shogakukan-manga-award-29-003,candidate-1e27731b880d0d9012f8,work-1e27731b880d0d9012f8,included,吉祥天女,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1983,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/741521/; normalizedTitle=吉祥天女; matchedRakutenAuthor=吉田秋生; isbn=9784091313010.
mapping-7da5883bdaf3a6547512,shogakukan-manga-award-29-005,candidate-671e3453cf9e1df2ee87,work-671e3453cf9e1df2ee87,included,陽だまりの樹,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1983,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/377038/; normalizedTitle=陽だまりの樹; matchedRakutenAuthor=手塚治虫; isbn=9784091806017.
mapping-c7da9cf47084045dbc91,shogakukan-manga-award-30-001,candidate-933cc90d605b25f3d24a,work-933cc90d605b25f3d24a,included,キン肉マン,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1984,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/1083952/; normalizedTitle=きん肉まん; matchedRakutenAuthor=ゆでたまご; isbn=9784834213515.
mapping-74492fe9689fd124f831,shogakukan-manga-award-30-002,candidate-0d6c496878e276979e3c,work-0d6c496878e276979e3c,included,ふたり鷹,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1984,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/376404/; normalizedTitle=ふたり鷹; matchedRakutenAuthor=新谷かおる; isbn=9784091207210.
mapping-ce814cf41fd0f1847d73,shogakukan-manga-award-30-004,candidate-fb7a0ed6a88db7d7bc71,work-fb7a0ed6a88db7d7bc71,included,夢の碑,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1984,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/377347/; normalizedTitle=夢の碑; matchedRakutenAuthor=木原敏江; isbn=9784091785015.
mapping-41c098a74e63cfdb5e65,shogakukan-manga-award-30-005,candidate-b7a7f8c204d15a5c0543,work-b7a7f8c204d15a5c0543,included,人間交差点,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1984,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/1544658/; normalizedTitle=人間交差点; matchedRakutenAuthor=矢島正雄/弘兼憲史; isbn=9784091610324.
mapping-c64465e17c2858287efe,shogakukan-manga-award-31-001,candidate-db2dcc1ea0999bd3c12b,work-db2dcc1ea0999bd3c12b,included,あさりちゃん,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1985,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/624662/; normalizedTitle=あさりちゃん; matchedRakutenAuthor=室山 まゆみ; isbn=9784091404015.
mapping-0510ecf19c5269aa076c,shogakukan-manga-award-31-004,candidate-7bc312490676870399a5,work-7bc312490676870399a5,included,前略・ミルクハウス,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1985,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/379860/; normalizedTitle=前略 みるくはうす; matchedRakutenAuthor=川原由美子; isbn=9784091313119.
mapping-b5bdcab3dfc9523c3f38,shogakukan-manga-award-32-001,candidate-10417d42e6e36614454b,work-10417d42e6e36614454b,included,がんばれ！キッカーズ,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1986,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/9319788/; normalizedTitle=がんばれ!きっかーず; matchedRakutenAuthor=ながいのりあき; isbn=9784091410016.
mapping-c6d9e5c5fc2397f9643d,shogakukan-manga-award-32-003,candidate-f5847c45d30753150364,work-f5847c45d30753150364,included,闇のパープル・アイ,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1986,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/811250/; normalizedTitle=闇のぱーぷる あい; matchedRakutenAuthor=篠原千絵; isbn=9784091316516.
mapping-e1da5ff6c526e58bdcc5,shogakukan-manga-award-33-001,candidate-03d7687838b304cde377,work-03d7687838b304cde377,included,つるピカハゲ丸,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1987,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/9319835/; normalizedTitle=つるぴかはげ丸; matchedRakutenAuthor=のむら しんぼ; isbn=9784091410719.
mapping-3fef12ea5644833d620f,shogakukan-manga-award-33-002,candidate-f98c044c5e5e97027806,work-f98c044c5e5e97027806,included,ジャストミート,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1987,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/376512/; normalizedTitle=じゃすとみーと; matchedRakutenAuthor=原 秀則; isbn=9784091212313.
mapping-ca348cc5d9cea9949aee,shogakukan-manga-award-33-003,candidate-b016fb45e3491836d5ce,work-b016fb45e3491836d5ce,included,冬物語,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1987,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/365922/; normalizedTitle=冬物語; matchedRakutenAuthor=原 秀則; isbn=9784091510013.
mapping-d58fd4f13f9664f7399e,shogakukan-manga-award-33-004,candidate-d429fe417d732ca14f10,work-d429fe417d732ca14f10,included,ボーイフレンド,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1987,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/365766/; normalizedTitle=ぼーいふれんど; matchedRakutenAuthor=惣領冬実; isbn=9784091321626.
mapping-b2696173a3e2f3d4299a,shogakukan-manga-award-34-001,candidate-1d00f523bae2dfe510eb,work-1d00f523bae2dfe510eb,included,おぼっちゃまくん,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1988,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/717414/; normalizedTitle=おぼっちゃまくん; matchedRakutenAuthor=小林よしのり; isbn=9784091411617.
mapping-7bc6f6f4b7e873a5749e,shogakukan-manga-award-34-002,candidate-b73dec44c4920042dcae,work-b73dec44c4920042dcae,included,B・B,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1988,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/741486/; normalizedTitle=b b; matchedRakutenAuthor=石渡治; isbn=9784091213716.
mapping-bea87c381b3cd1d030fd,shogakukan-manga-award-34-003,candidate-c5bfedbb9ee87b8dea2b,work-c5bfedbb9ee87b8dea2b,included,ファンシィダンス,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1988,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/9296869/; normalizedTitle=ふぁんしぃだんす; matchedRakutenAuthor=岡野玲子; isbn=9784091785619.
mapping-0d2f767313f189e3b49d,shogakukan-manga-award-35-002,candidate-95dae802c37593fcc9ab,work-95dae802c37593fcc9ab,included,うっちゃれ五所瓦,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1989,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/379699/; normalizedTitle=うっちゃれ五所瓦; matchedRakutenAuthor=なかいま 強; isbn=9784091221513.
mapping-50636fccc84e607d9055,shogakukan-manga-award-35-003,candidate-ad2b80b81b7bc9b602a3,work-ad2b80b81b7bc9b602a3,included,Papa told me,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1989,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/1001867/; normalizedTitle=papa told me; matchedRakutenAuthor=榛野なな恵; isbn=9784088640136.
mapping-5731dd2a98a4f0712af0,shogakukan-manga-award-35-004,candidate-14e489bf1afd1587c44a,work-14e489bf1afd1587c44a,included,YAWARA！,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1989,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/366092/; normalizedTitle=yawara!; matchedRakutenAuthor=浦沢直樹; isbn=9784091813411.
mapping-6e2683c7de613a595f8b,shogakukan-manga-award-36-002,candidate-5cafd57db6b870a71a05,work-5cafd57db6b870a71a05,included,機動警察パトレイバー,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1990,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/739903/; normalizedTitle=機動警察ぱとれいばー; matchedRakutenAuthor=ゆうきまさみ; isbn=9784091247216.
mapping-a72955508cea10416903,shogakukan-manga-award-36-004,candidate-a86074a0fe7023187fa0,work-a86074a0fe7023187fa0,included,はじめちゃんが一番！,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1990,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/569259/; normalizedTitle=はじめちゃんが一番!; matchedRakutenAuthor=渡辺多恵子; isbn=9784091331816.
mapping-d47fd782ffe796837d8c,shogakukan-manga-award-37-003,candidate-7db69a2d438752c429cc,work-7db69a2d438752c429cc,included,真コール！,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1991,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/523170/; normalizedTitle=真こーる!; matchedRakutenAuthor=藤田和子（漫画家）; isbn=9784091335968.
mapping-f6335db1fab7e7e0590d,shogakukan-manga-award-37-004,candidate-1ff116a3c975bfb50a03,work-1ff116a3c975bfb50a03,included,家族の食卓,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1991,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/468636/; normalizedTitle=家族の食卓; matchedRakutenAuthor=柴門ふみ; isbn=9784091818614.
mapping-c6c0634b742c08d3cc02,shogakukan-manga-award-37-005,candidate-1dc5eed44438268f78cd,work-1dc5eed44438268f78cd,included,あすなろ白書,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1991,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/529489/; normalizedTitle=あすなろ白書; matchedRakutenAuthor=柴門ふみ; isbn=9784091818812.
mapping-45203fe3dcb849ebfd9b,shogakukan-manga-award-38-001,candidate-fabc7f5d853e361acaf3,work-fabc7f5d853e361acaf3,included,YAIBA,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1992,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/569233/; normalizedTitle=yaiba; matchedRakutenAuthor=青山剛昌; isbn=9784091222718.
mapping-74e94598556451379734,shogakukan-manga-award-38-004,candidate-f09840faaea9207deb5b,work-f09840faaea9207deb5b,included,宮本から君へ,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1992,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/5955871/; normalizedTitle=宮本から君へ; matchedRakutenAuthor=新井英樹; isbn=9784778320751.
mapping-1c56f9148a47cba0930b,shogakukan-manga-award-38-005,candidate-b9d10a19087fe9608c87,work-b9d10a19087fe9608c87,included,おかみさん,1,小学館「小学館漫画賞」 official selection + Rakuten Books exact product match,https://shogakukan-comic.jp/shogakukan-mangasho-archives,1992,2026-08-22,sourceOfficialUrl=https://shogakukan-comic.jp/shogakukan-mangasho-archives; rakutenProductUrl=https://books.rakuten.co.jp/rb/485366/; normalizedTitle=おかみさん; matchedRakutenAuthor=一丸; isbn=9784091826510.
